sku_id,id,image_path,image_vec,ocr_text,is_primary,created_at,image_vec_768,colors,color_scores,detected_facets
15,269,15_f427bd44e6e74e339ad9f259934de46b.jpg,,,False,2025-10-04T16:34:03.017952+00:00,,{},{},{}
15,270,15_b8d5bacb702b425eb08b6731cef6a960.jpg,,,False,2025-10-04T16:34:07.267900+00:00,,{},{},{}
15,271,15_be8dada28abe4055947a2c6c71d7dcce.jpg,,,False,2025-10-04T16:34:11.102235+00:00,,{},{},{}
16,61,16_a0245a08e5724f079466e868223e0258.png,"[0.022912014,-0.0012371727,0.012780879,-0.0996204,0.026222292,0.027880885,-0.0011888965,0.017195847,-0.035523407,0.020770296,-0.044456877,-0.07617375,0.0038640231,0.057262685,0.061844356,0.0744592,-0.021774933,-0.06800345,0.026412873,-0.08549469,0.01033944,0.02500087,-0.05577634,0.0843208,0.028249852,-0.0015119577,0.021247394,0.018876681,0.038537048,0.04917554,0.03506631,-0.039069854,0.11884735,-0.02077057,0.020971825,-0.07446705,0.02716206,0.059688807,0.03977729,0.020124849,0.076477006,0.098932534,0.011845143,-0.0011558092,-0.05298173,0.006768632,0.012049018,-0.012586381,0.032600228,0.022888672,-0.0635837,-0.023703245,0.01493306,-0.022234747,0.03536534,-0.041050263,0.09032642,0.01664605,0.05380418,-0.028067295,0.032252192,0.061229113,-0.019949725,0.031913944,0.0765406,0.00031299744,-0.04468601,0.005745698,-0.038328275,0.010745019,-0.07738912,0.014125413,0.060682394,-0.037413936,0.032097563,-0.017890377,0.068580545,-0.018925404,-0.052310187,-0.008888002,-0.024762062,0.009754836,0.059078805,0.101447664,0.02446085,0.07646398,0.059641767,0.051732358,0.028578779,-0.05922733,-0.048868947,-0.06669861,-0.059052613,-0.023396797,0.013135141,-0.006667579,-0.01846562,0.06817842,-0.0086792875,0.030987646,0.00027699073,0.0083212145,-0.053843,-0.021442272,0.07467631,-0.0438103,-0.02745904,0.034242783,-0.003034588,-0.019394867,0.021086896,0.04204363,-0.031925928,-0.07351097,0.04074889,0.0105322255,-0.00029246716,0.047880977,-0.017568722,-0.004722353,-0.07077624,0.0029053437,-0.07212006,0.055961877,0.041713793,0.023239445,0.09925481,0.051269434,-0.025087547,-0.047381442,0.03481551,-0.02190424,0.020900713,0.033136107,0.0032950419,-0.04390337,0.0040119537,0.07046058,-0.0673295,0.07601556,-0.045256235,0.070914775,-0.033486217,-0.043055117,-0.005873876,-0.018862704,0.013942306,0.009974675,0.095943734,-0.061192065,0.08360294,-0.04423249,0.015106235,0.016996678,0.07284675,-0.018917343,-0.039200198,-0.09678258,-0.018595489,-0.01921499,0.008710978,0.029850224,-0.016635042,-0.012179286,-0.04042124,0.02719771,-0.0023722355,0.03313814,-0.050191183,-0.06682459,0.052522603,-0.064724594,0.022093115,-0.02141861,-0.055343572,0.08520624,-0.055095363,-0.022477694,-0.08915984,-0.036723487,0.002896831,-0.02104214,0.045056153,-0.018675588,0.052184608,0.03805121,-0.022545366,0.08716041,-0.019413961,-0.046425328,0.04074268,-0.034697358,0.06764161,0.03715111,0.03085443,-0.005066032,-0.008201169,-0.03727023,-0.042645678,0.018783765,-0.0076624625,-0.048397284,-0.056868803,-0.010674602,-0.04528039,0.0001216644,-0.03416028,-0.012867534,-0.035172015,-0.041930974,-0.025201688,-0.057565175,-0.03381703,-0.016468842,0.060842283,-0.0029583958,0.05193065,-0.00044062233,-0.074856356,0.045055684,0.046524312,0.060568098,0.029440455,0.00810311,-0.019075785,0.064006746,0.016013872,0.018145863,-0.062354438,-0.051487684,0.025444696,0.03369391,-0.0019382605,-0.06600283,-0.054101784,0.038691435,-0.05825096,-0.08787057,-0.031647615,-0.018309455,-0.039378174,-0.028522475,0.03674949,-0.030348128,0.033353224,-0.009986742,0.043755703,0.02245839,-0.07060041,0.03979511,-0.053204272,0.016787842,-0.039847706,-0.013579242,-0.002435146,-0.020931292,-0.022106158,0.04306298,-0.049182724,-0.024241839,-0.03809721,-0.015729329,0.015220316,-0.054953963,0.007170109,-0.04435495,-0.031837307,0.040873703,0.018420015,-0.011897431,0.05360417,0.082269415,0.038969774,-0.0104087535,0.035285488,-0.051123627,-0.08378832,-0.050026573,-0.037517663,0.07909462,-0.052704144,-0.06932974,0.047236133,-0.03802462,0.025752345,-0.009726426,0.036030866,-0.031217223,-0.04615359,0.051111244,-0.024269314,0.0044379015,-0.08076416,-0.030000519,0.029173892,0.03617887,0.032873932,0.04585449,0.06754789,-0.017402863,0.055517573,0.026841978,0.049569465,0.014771595,-0.02677567,-0.027311463,-0.054506276,-0.027837742,-0.019078301,0.023121,0.0014931725,0.0052335127,-0.022615938,0.040957116,-0.027946506,-0.042054348,-0.0008850397,0.055465885,-0.0048263217,-0.003131979,0.019796817,0.07266135,-0.009777904,-0.041525677,-0.057395875,-0.012997662,-0.046805825,0.053356614,-0.0044556623,0.019325314,-0.032893788,-0.00401293,0.11397481,-0.017642787,0.012962413,0.03920826,-0.04940931,-0.035514075,-0.0019707053,-0.08679485,0.061250642,0.025521284,0.013860676,0.00031290844,-0.059000615,-0.020011969,0.032537293,-0.029268514,0.0041337376,0.024682296,0.056887064,-0.043528844,0.0693306,0.006317915,0.04134479,0.004381141,-0.03157988,-0.00044163645,0.010859343,0.090878785,0.0662205,0.016435064,-0.020824349,-0.01323008,-0.024346462,-0.02372556,-0.090901285,-0.0328809,-0.056768037,-0.017840046,-0.0083716,0.010068757,-0.04839481,-0.07014919,0.051250726,-0.031521782,0.027705688,0.033228286,0.07983528,-0.029618597,0.08752265,-0.0019796249,-0.023458142,0.08767114,-0.07309061,0.01130734,-8.4367166e-05,-0.024961762,0.099711314,0.024927277,-0.05318671,-0.06350826,-0.0019371933,0.019193523,-0.0023530845,-0.05075193,0.056311116,-0.048882447,-0.020355802,0.097868584,-0.0018542494,0.04159238,-0.049340658,-0.038807392,0.0014830162,-0.03364981,0.04003596,0.07605288,0.047715377,0.070796445,0.012429211,0.034917925,-0.07179721,-0.039350864,0.01083231,0.04352046,-0.0682489,0.0020691908,-0.052251816,-0.02433206,0.011459521,0.014500577,-0.05538156,0.027984077,-0.060860734,0.050028343,-0.016550489,0.0011539115,0.028043447,-0.06845881,0.019770332,0.011650993,0.052254353,0.08165379,-0.05754517,-0.027607322,0.0561638,-0.011448766,-0.022899123,-0.019313304,-0.027184336,0.044555396,-0.021400347,-0.012131472,0.008591951,-0.03418992,-0.01665866,0.021981666,0.007583643,-0.026238976,0.034396913,0.025808133,-0.005090124,0.02966346,0.0006966957,-0.019329786,-0.015261227,0.04187526,-0.040109303,0.014394323,0.033997804,0.012296691,0.060569126,-0.015312604,0.02795299,0.02049245,-0.016574323,0.0466891,-0.0234695,0.011044254,0.042071592,-0.055462103,-0.011548794,-0.0334668,-0.024518976,0.08861743,-0.029307438,-0.072170384,0.054312896,-0.06380855,0.01044435,0.019602729,-0.009345806,-0.08353052,-0.07538497,0.012242013,0.03879015,0.0002749348,0.07222606,0.05790665,-0.022770135,-0.06275969,-0.02204477,0.06342127,0.01848885,-0.021078907,-0.053513095,-0.07835112,0.031172292,-0.0028758259,0.020063508,0.017006682,-0.104150206,0.013598566,-0.0094552925,-0.03991986,-0.116758026,0.07630914,-0.014784967,0.07413015,-0.017717188,0.023060221]",,True,2025-09-08T01:41:51.962989+00:00,,{},{},{}
16,267,16_7c7da7d501c74e539c07bc09e89f4064.png,,,False,2025-10-04T16:32:57.565961+00:00,,{},{},{}
16,268,16_af350ec830b847d8a8be1471e1d0c2d9.jpg,,,False,2025-10-04T16:33:02.261233+00:00,,{},{},{}
17,111,17_e8b9cc7c871e46f1a5faaa800d3a1aae.png,"[0.015906777,-0.0021537198,0.026906185,-0.12808616,0.0026108923,0.037705675,0.013370347,0.015995517,-0.04055633,0.07106621,-0.08106601,-0.059432644,0.03196775,0.005939422,0.0084189465,0.019609433,-0.012604653,-0.014664726,0.0056609237,-0.12177836,-0.0014991126,0.022734655,-0.057284154,0.044409525,0.041995328,0.023984589,0.00079318235,0.0093287695,-0.008195442,0.04943732,0.012529462,-0.090485685,0.094648264,-0.014855292,-0.0112403175,-0.09086201,0.010810553,0.032824047,0.04581247,-0.063987084,0.046255432,0.113161035,0.021722846,0.012440509,-0.035635706,-0.023831017,0.019355334,-0.026655206,-0.020888833,0.025251083,-0.08474894,-0.039000962,0.019703098,-0.052167945,0.01197091,-0.045113306,0.080300756,0.07104372,0.007870883,0.0072466107,0.025200302,0.053169526,-0.0016689692,0.0049427464,0.0806687,0.02560721,-0.050633024,-0.023329848,-0.062870294,0.02388324,-0.0471217,0.009333993,0.013777677,-0.055716954,-0.009390371,-0.023585634,0.084406756,-0.018991532,-0.056480344,0.0004782927,-0.025802275,-0.025441157,0.07964964,0.050968446,0.070616096,0.0422304,0.08684349,0.078211464,0.05033151,-0.081695475,-0.050531346,-0.044284318,-0.06537631,-0.028622035,0.025800409,-0.04681614,0.005415215,0.10869845,-0.02475124,0.036575403,-0.010384343,-0.015577264,-0.037263483,-0.03169408,0.08757691,-0.0379536,0.0046281246,0.01035174,-0.0053705336,-0.029154113,-0.012321211,0.0131204445,-0.041653555,-0.06820503,0.009789467,0.015492108,0.00024105379,0.08084058,-0.004945314,-0.011632442,-0.055731777,-0.020748265,-0.072549105,-0.009466182,0.05308411,-0.028075911,0.06630165,0.049634736,-0.06796063,-0.03415497,0.063375145,0.0031085946,0.021952815,0.022436252,-0.035091612,-0.04078391,-0.0031282555,0.07737257,-0.015811106,0.12424297,-0.017710432,-0.010451507,-0.047616992,-0.06972972,0.024631383,-0.011147007,-0.0017076863,-0.0033796576,0.08044076,-0.021284422,0.07107921,-0.050763156,0.029112818,-2.5424191e-05,0.05176505,0.008034323,-0.029852966,-0.054590754,-0.03224693,-0.01404769,-0.002875821,0.009924601,-0.015870512,-0.0029980096,-0.03875372,0.00039042317,-0.045170877,0.03981608,-0.033763103,-0.063898556,0.03501381,-0.033074807,-0.004640589,-0.049005292,-0.054457095,0.09601228,-0.058104098,-0.012968711,-0.058080934,-0.036007516,-0.022182932,-0.05266842,0.02441765,-0.007096428,0.061158087,0.027728403,-0.048084233,0.05244602,-0.007210309,-0.023223426,0.042119514,-0.01870938,0.056052886,0.032382984,0.017180929,0.018177768,-0.036229134,-0.004102129,-0.07781752,0.027399432,-0.034372114,-0.032368936,-0.058095474,0.00025348156,-0.029432109,0.015315726,-0.0839268,0.013563998,-0.053263646,-0.074797764,-0.04601941,-0.049831018,-0.023558207,-0.034548655,0.067392066,-0.028173918,0.022438645,0.028440354,-0.0634591,0.03455371,0.025265312,0.04983029,0.072663926,0.020289205,-0.022266325,0.03148733,0.013965595,-0.001436307,-0.054719154,-0.07639893,0.021631852,0.045667514,0.01823911,-0.04599087,-0.025144387,0.02616457,-0.06648522,-0.05851335,-0.08100083,-0.0050288,-0.009934775,-0.019314453,0.03671019,0.0008841785,0.062045358,0.01253463,0.067230575,0.04552447,-0.10135391,-0.0028534892,-0.041461766,0.018726036,-0.018530427,-0.031040587,0.009198584,-0.019439502,-0.046800766,0.039990302,-0.02645799,-0.013569919,-0.048402805,0.026339496,0.0099926,-0.06930363,0.027658824,-0.01344328,-0.0040936437,0.017868616,0.046411965,-0.036663,0.056869514,0.121870995,0.019630225,0.0031299787,-0.010821751,-0.08110031,-0.0812427,-0.028632415,0.00011127652,0.05964439,-0.04854519,-0.07851309,-0.006931867,-0.07615883,0.017531827,-0.02086151,0.025947817,-0.0717491,-0.079664215,0.028009541,-0.03270071,0.042406797,-0.07061467,0.0028815682,0.027015455,0.017894484,0.04991328,0.07002927,0.042771127,-0.014411484,0.04207371,-0.017209878,0.03395405,0.038318813,0.040041413,-0.021679496,-0.06614762,-0.030270372,-0.041802704,-0.044888172,0.021779027,-0.020050755,-0.03524965,0.04901956,-0.023408182,-0.010698607,0.022171842,0.02110638,-0.025494432,0.026287103,0.017128382,0.06594683,0.022920929,-0.018023077,-0.058984343,0.01659119,-0.0879442,0.019621203,0.0012275779,0.04554069,-0.062742226,0.009318446,0.08553498,-0.018363329,0.059020437,0.022943769,-0.06161521,-0.04065853,0.030305145,-0.062880106,0.02486678,-0.016638504,0.032938596,0.023650281,-0.046922453,-0.039901055,0.0691266,-0.027793806,-0.04520922,0.029177867,0.06586294,-0.02079664,0.040085778,0.020809269,0.038199823,0.011821757,-0.024615062,0.017105553,0.022782734,0.068567686,-0.010917634,0.0049703596,-0.024755815,-0.034100592,-0.019745028,-0.028376544,-0.08958746,-0.024378194,-0.029158272,-0.065373935,0.00048979133,0.012618274,-0.010703404,-0.09681845,0.064121254,-0.044617727,0.03287176,0.01251489,0.04474144,0.0014897824,0.07735808,-0.005077806,-0.035316035,0.08862772,-0.06651299,0.022415686,0.028578771,-0.03860448,0.060265943,0.026043603,-0.033638503,-0.06866872,-0.0088601755,0.016689762,0.0050563514,-0.013765021,0.064945884,-0.02786721,0.000255271,0.06268488,-0.022871254,0.0026260656,-0.03463429,-0.025802717,-0.012071095,-0.011407506,-0.0005039217,0.051038153,0.034046195,0.10651287,0.0537838,0.00078026095,-0.014946852,-0.018826993,-0.020842018,0.096690625,-0.038960658,0.0213134,-0.030053899,-0.037386443,0.024053976,0.029140221,0.00029463548,0.0052075135,-0.04517488,0.049369182,-0.015617159,0.021725236,-0.014092448,-0.060862307,0.034176413,0.03329549,0.016339317,0.0898626,-0.036478482,-0.032431975,0.037239302,0.021890499,-0.0042306017,-0.04583817,0.040086612,0.028878933,-0.02321453,0.0049410863,0.0046953983,-0.02789974,-0.07857202,0.010638239,0.0012932228,-0.056196894,0.023421887,-0.017046575,-0.07747041,0.04686187,-0.00692944,0.032490257,-0.03165738,0.019015891,-0.0135971205,-0.01104971,0.03886845,-0.023676181,0.08377082,-0.045592654,0.037076574,0.016475152,-0.045762368,0.008525071,-0.010799337,0.046326928,0.04079915,0.016428698,-0.0068137934,-0.07172151,-0.031660788,0.08470061,-0.009644367,-0.07352966,0.05325922,-0.050848283,0.0059645222,-0.016797401,-0.0146776,-0.054200806,-0.093875654,0.006157574,0.043163646,-0.055945177,0.07650616,-0.0036221223,-0.0059427884,-0.04131687,-0.015453435,0.05647741,-0.002970644,0.0023221923,-0.020979311,-0.06267454,0.018975139,-0.022968173,0.010944126,0.050924182,-0.09262548,0.06469233,-0.03591291,-0.035265658,-0.071535856,0.059549864,-0.036080662,0.030377531,-0.038467795,0.01900519]",,False,2025-09-08T02:03:55.893895+00:00,,{},{},{}
17,122,17_c6a7a07779054cefbd6c649f2d740cb4.jpg,"[0.0039555756,0.018790085,0.0044914936,-0.11824497,-0.012582331,-0.011534497,-0.03812658,0.050796162,-0.01018504,0.0059815515,-0.062936105,-0.0464582,-0.0020695387,0.047699824,0.059519965,0.029591188,0.017644474,-0.05195736,0.022857722,-0.07761588,0.027822271,0.008127698,-0.07687809,0.082316644,0.037555095,0.01047286,0.03814969,0.012103709,0.037982523,0.008653227,0.0366733,-0.05883879,0.05813032,-0.008464509,0.035341404,-0.073530845,0.034536768,0.09447072,0.025138648,-0.040461037,0.04601533,0.10787618,0.0062658843,-0.0043994617,-0.026307903,0.012570753,0.024675261,-0.010749741,0.026714157,0.013352518,-0.059236724,-0.052816473,-0.0017725567,0.0046569053,0.048091613,-0.015701508,0.057728864,0.05793436,0.03548747,0.00012460924,0.04365787,0.03657136,-0.06108452,-0.018442577,0.086472705,0.037035782,-0.04508744,0.0006278756,-0.023915544,-0.01938286,-0.02908792,0.024674268,0.03781355,-0.04436676,0.015504927,-0.01783502,0.09292822,-0.048121985,-0.08374595,0.020001454,-0.042356703,-0.0016653674,0.037660234,0.04057084,0.034615554,0.036784552,0.06124986,0.058716428,0.03985657,-0.04444341,-0.031809006,-0.032144096,-0.0235087,-0.019699227,-0.023844222,-0.028749147,0.001971872,0.07883451,-0.015235336,0.08164614,0.0068392414,0.007227624,-0.04732251,-0.03235275,0.084413506,-0.03573113,-0.045259546,-0.04036051,0.036153805,-0.02502222,-0.027327815,0.039660566,-0.017007614,-0.029735934,0.042243842,0.014571043,-0.029225616,0.05651779,-0.02966678,0.035370253,-0.021143017,0.009473276,-0.061249834,0.029027032,-0.0064314906,-0.00022310024,0.0603343,0.055234894,-0.024390385,-0.049397815,0.07624711,0.015445964,0.026814813,-0.014628325,-0.023973115,-0.085154004,-0.04244192,0.09497141,-0.048614353,0.09404652,-0.02753552,0.030573837,-0.046267487,-0.05806379,0.008173464,-0.029876322,0.047766916,-0.030923644,0.069984965,-0.0037776912,0.081694335,-0.055740573,0.035992693,-0.025744755,0.082115985,-0.0044014337,-0.018498883,-0.07525049,-0.0012354088,0.009884783,0.007364488,0.0019985982,0.005446171,-0.012728374,-0.051988162,0.050345827,-0.0025057634,0.019595627,-0.020859567,-0.025052575,0.017359838,-0.042763256,-0.0063502607,-0.060886316,-0.0706215,0.10127899,-0.051923204,0.0020851071,-0.03593196,-0.043832917,-0.0060850815,-0.07532649,0.026106851,0.04314473,0.048469655,0.03057896,-0.075090095,0.07919542,-0.032513693,-0.05826575,0.021441156,-0.048693687,0.040656798,0.0038055019,0.009388841,0.0105873495,-0.02139605,0.0072719497,-0.072294325,0.01162909,0.010326502,-0.06273327,-0.048221588,-0.011395411,-0.06174954,-0.023684919,-0.06243024,-0.02149289,-0.02071954,-0.054612592,-0.081306554,-0.05772461,-0.061562847,-0.046746276,0.06854758,0.026786998,0.044116702,0.009746163,-0.034399457,0.022767063,0.037591513,0.09115537,0.07547518,0.02214302,-0.024205474,0.06111917,0.006754855,0.0056317938,-0.051801577,0.0023440213,0.015413465,0.046801407,0.029785391,-0.016906677,-0.042217236,-0.025240496,-0.07889819,-0.05268921,-0.060894646,0.015142455,-0.023877729,0.0109154545,0.05263383,-0.013660792,0.033383604,-0.003334801,0.041734032,0.049056657,-0.08030829,0.03271568,-0.026197646,0.05064807,-0.04259397,-0.03536065,0.029107988,0.014617,-0.051510416,0.061895303,-0.036916178,-0.021682078,-0.014306194,-0.007629906,0.008180225,-0.06832815,-0.038689155,-0.02140917,-0.047031336,0.038996384,0.00022378843,-0.01581773,0.08464798,0.085615695,0.031932775,-0.031220451,-0.050547693,-0.08969598,-0.03079615,-0.056727353,-0.0022917485,0.06862397,-0.06815891,-0.08686643,0.03653621,-0.023785207,0.018762037,-0.02972632,0.043395527,-0.04233759,-0.0627274,0.044116106,-0.070737936,0.008177621,-0.057519887,0.03929637,-0.014572985,0.038510773,0.026609853,0.06440108,0.029293459,-0.012949544,0.034581695,0.038832463,0.040446296,0.034656182,-0.038190857,0.026382878,-0.061720748,-0.04904231,-0.043594487,0.01437562,0.011700462,0.045914873,-0.04099021,0.042728763,-0.024337614,-0.04561949,0.0026294792,0.03726124,-0.004380956,0.013920977,0.011470995,0.061759744,0.0033719933,-0.016589303,-0.06922855,0.028069815,-0.06889297,0.073723726,-0.008688799,0.0066923923,-0.04718016,0.010763905,0.07241075,-0.0010197829,0.023431784,0.01885609,-0.053689606,-0.015053345,-0.022330092,-0.115432955,0.022600023,-0.043652013,0.0005354952,0.025464842,-0.016487537,-0.048578486,0.060478806,-0.090355836,-0.04115441,-0.037698295,0.08911205,-0.017121604,0.0795114,-0.005556774,0.034494746,0.0018911359,-0.0155047765,0.017204149,0.013389996,0.06990236,0.016931009,0.023748493,-0.02746943,0.012915959,-0.07005729,-0.023241185,-0.07913037,-0.05815311,-0.045431048,-0.023341525,-0.04021201,0.020713964,-0.067226246,-0.081262805,0.060640596,0.026698442,0.016253168,0.013272889,0.054439828,-0.017075239,0.08984129,-0.0036687946,-0.033867463,0.062896304,-0.009892393,0.0101088425,-0.0020174044,-0.041902445,0.05232695,0.018355388,-0.046819035,-0.09047603,-0.015177096,0.00081515295,-0.003608877,-0.029103361,0.0638192,-0.020690717,0.011774519,0.058452614,-0.026344854,0.0032486876,-0.039933905,-0.062404264,0.03282883,-0.04686348,-0.003551576,0.113904625,0.0055050934,0.055002406,-0.010274813,-0.011012214,-0.018408142,-0.055972345,-0.0029110527,0.06633153,-0.056745384,0.0077080354,-0.06333614,-0.030930428,0.0035949876,0.01276676,-0.043778714,-0.004217881,-0.053423215,0.06548026,0.025590295,0.035632145,0.02194509,-0.016449768,0.04002448,0.03311107,0.06548228,0.08300574,-0.07663866,-0.053248703,0.065703,-0.0062499815,-0.06570283,0.022940079,-0.0016017654,0.061438184,0.012114798,0.019551372,0.040653523,-0.056843705,-0.05360043,0.055395145,0.0064399177,-0.05262997,0.033445634,0.009036893,-0.04261984,0.02788262,0.02192741,0.020159526,-0.0498855,0.01716967,-0.025930203,0.004753504,0.017893286,-0.030525174,0.08403612,-0.0050831037,0.03246379,0.010703001,0.009736768,0.024569472,-0.050196785,0.039938807,0.020382151,-0.025908995,0.0048676757,-0.032111783,-0.030078137,0.07004112,-0.030367168,-0.07197751,0.033765126,-0.061749313,0.01329858,0.029777315,-0.024886249,-0.055255525,-0.093913816,-0.0040276125,0.011558772,0.004602396,0.07865408,-0.0049288906,-0.020183418,-0.06675097,-0.02228381,0.061061427,0.028050836,-0.0070859143,-0.010537941,-0.048387967,-0.008322919,0.022149088,0.022976708,-0.041724455,-0.08031759,0.059176795,-0.053210072,-0.049223404,-0.07699795,0.036994375,-0.030148951,0.050081387,-0.04633685,-0.0063483217]",,True,2025-09-25T11:10:06.646836+00:00,,{},{},{}
17,129,17_354e6c1fc7d44e3e9452d64d26f5f81d.jpg,,,False,2025-10-04T15:27:36.084821+00:00,,{},{},{}
17,130,17_344ab851dc304bef9dc6b6b6f8a19a0f.jpg,,,False,2025-10-04T15:27:40.089230+00:00,,{},{},{}
17,131,17_21600b7cc99541828b549cf08b7f7af3.jpg,,,False,2025-10-04T15:27:43.901066+00:00,,{},{},{}
